ID,choice2,age,female,edu,drur,inc_cont,region,nchildren,qual,qual_f,nit_sout_ar,pt,cost_m3,mcost_m3,cost_m3_na,prix_diff,price_tap,pesti_esout_rd_mod,nitrates_esout_rd_mod
2885,1,36,0,4,0,2.65,7,1,3,1,0.99,0.741,4.300000191,-1.675047009,1,3,2,21.08679933,0.5
2886,3,72,0,2,0,2.65,11,0,2,1,14.17,0.912,-999,-999,2,3,2,20.290001,17.41
2887,2,67,0,4,0,9.477,7,0,3,1,0,0.66,-999,-999,2,5,2,0,0
2888,2,63,1,4,0,3.75,9,0,2,1,39.08,0.805,-999,-999,2,5,2,25.74,25.879999
2889,1,67,1,3,1,2.65,9,0,2,1,0.31,0.827,-999,-999,2,4,2,8.8299999,4.29
2890,2,34,0,4,1,1,1,0,2,3,15.06,0.925,-999,-999,2,4,2,12.25,14.98
2891,3,62,1,2,0,2.65,12,0,3,1,10.47,0.505,-999,-999,2,0,1,22.799999,15.08
2892,1,68,1,5,0,3.75,7,0,3,2,0,0.66,-999,-999,2,3,0,0,0
2893,2,32,1,4,1,3.75,4,1,2,3,36.23,0.715,-999,-999,2,3,2,40.240002,39.849998
2894,2,66,0,2,1,2.65,6,0,3,2,36.36,1.078,3,-2.9750472,1,5,2,31.370001,30.370001
2895,3,68,0,5,0,9.477,9,0,2,3,62.81,0.805,-999,-999,2,5,2,25.74,25.879999
2896,2,75,1,5,0,6,1,0,3,3,21.4,1.041,6,0.0249528,1,3,2,28.17,25
2897,3,46,0,2,0,3.75,5,0,3,2,15.12,1.041,-999,-999,2,4,2,22.18,20.17
2898,3,67,1,2,1,1.35,1,0,3,2,14.68,1.041,-999,-999,2,1,2,28.17,25
2899,1,64,0,2,1,1.9,5,0,3,2,9.52,0.833,3.5,-2.4750472,1,5,1,20.190001,13.89
2900,1,40,1,3,1,1,1,1,2,3,4.85,0.932,-999,-999,2,0,2,21.83,7.8200002
2901,3,51,1,4,0,9.477,3,0,3,1,16.62,1.245,-999,-999,2,3,2,42,26.58
2902,3,68,1,4,1,3.75,9,0,3,3,4.58,0.827,1.200000048,-4.775047153,1,3,2,8.8299999,4.29
2903,3,35,0,4,0,3.75,7,0,3,1,0.7,0.649,-999,-999,2,2,1,0.15000001,0.27000001
2904,2,74,1,2,1,0.25,6,0,1,3,15.43,1.078,4.5,-1.4750472,1,5,2,31.370001,30.370001
2905,1,28,0,2,0,2.65,3,0,2,3,49.57,1.245,-999,-999,2,2,2,42,26.58
2906,3,44,0,5,0,6,7,2,3,2,11.17,0.744,10,4.0249528,1,5,2,30.530001,27.73
2907,1,69,0,3,1,6,11,0,3,2,4.69,0.829,2,-3.9750472,1,5,1,22.26,14.45
2908,2,42,1,2,0,1.35,5,2,3,3,27.37,1.135,-999,-999,2,0,2,27.799999,20.030001
2909,2,74,1,2,0,3.75,10,0,3,2,25.9,0.677,2,-3.9750472,1,2,2,28.76,12.06
2910,2,72,1,4,1,1.9,6,0,2,3,28.38,0.766,-999,-999,2,5,2,27.309999,25.73
2911,2,45,1,1,1,1,6,3,2,3,27.51,0.842,13,7.0249528,1,1,2,19.01,16.549999
2912,1,39,1,4,0,1.35,2,0,3,2,10.04,1.51,-999,-999,2,3,2,7.9200001,9.6800003
2913,3,72,0,4,0,2.65,10,0,2,1,8.91,0.588,6,0.0249528,1,3,2,16.690001,7.4200001
2914,2,72,0,4,0,6,5,0,3,1,9.8,0.823,4,-1.9750472,1,3,2,16.58,12.42
2915,1,30,0,5,0,1.9,7,0,3,1,0,0.66,-999,-999,2,5,0,0,0
2916,3,36,1,4,0,1.9,3,2,2,3,20.15,1.066,-999,-999,2,4,2,32.470001,22.16
2917,2,37,1,3,0,1.35,9,1,2,3,3.01,0.929,-999,-999,2,3,1,15.59,7.2199998
2918,1,68,1,4,1,2.65,9,0,3,2,1.12,0.827,6,0.0249528,1,0,1,8.8299999,4.29
2919,2,55,1,4,0,1.35,6,0,3,3,15.5,0.842,-999,-999,2,4,1,19.01,16.549999
2920,1,65,1,2,0,1.9,7,0,2,2,13.01,0.741,3.5,-2.4750472,1,5,1,25.219999,23.059999
2921,2,28,1,3,0,1.9,7,0,2,1,14.23,0.729,-999,-999,2,0,0,27.43,22.82
2922,1,63,0,5,0,6,9,0,3,1,1.38,0.827,-999,-999,2,0,2,8.8299999,4.29
2923,2,72,1,4,0,2.65,4,0,3,2,11.49,0.8,-999,-999,2,0,2,31.23,17.32
2924,2,71,1,2,0,1.9,3,0,3,2,49.57,1.245,-999,-999,2,0,2,42,26.58
2925,1,74,0,4,1,1.9,10,0,2,3,15.07,0.737,-999,-999,2,5,2,14.6,11.38
2926,3,40,1,5,0,1.9,3,0,3,3,19.28,0.884,-999,-999,2,2,2,29.129999,20.51
2927,2,62,0,5,0,6,7,0,3,1,18.85,0.685,5,-0.9750472,1,5,2,18.280001,18.85
2928,3,64,0,2,0,1.9,7,0,2,3,0.27,0.649,-999,-999,2,2,2,0.15000001,0.27000001
2929,1,43,1,3,1,2.65,3,0,3,1,16.62,1.245,-999,-999,2,4,1,42,26.58
2930,1,69,0,5,0,3.75,6,0,2,3,29.28,0.864,5,-0.9750472,1,5,2,30.52,27.1
2931,3,72,0,4,0,6,8,0,3,2,35,1.034,4,-1.9750472,1,5,2,24.35,26.41
2932,2,63,0,5,0,3.75,7,0,3,3,11.17,0.744,-999,-999,2,0,2,30.530001,27.73
2933,3,64,0,5,0,9.477,7,0,3,3,13.01,0.741,-999,-999,2,4,1,25.219999,23.059999
2934,3,35,1,5,0,2.65,8,0,2,3,35,1.034,-999,-999,2,3,0,24.35,26.41
2935,2,54,1,1,0,1.35,6,0,2,2,16.55,0.842,4,-1.9750472,1,0,2,19.01,16.549999
2936,2,62,1,2,0,3.75,12,1,4,3,6.51,0.707,-999,-999,2,2,1,17.540001,16.09
2937,3,46,0,1,0,1.35,7,0,3,2,27.3,0.729,-999,-999,2,0,2,27.43,22.82
2938,1,65,0,3,0,2.65,2,0,3,3,22.78,0.969,6,0.0249528,1,2,1,28.09,23.299999
2939,1,44,1,5,0,0.65,9,0,3,3,3.01,0.929,-999,-999,2,5,2,15.59,7.2199998
2940,2,55,0,5,0,9.477,7,1,3,3,0,0.66,5,-0.9750472,1,4,1,0,0
2941,1,37,0,5,0,6,7,0,4,1,0.5,0.741,-999,-999,2,5,1,0,0.5
2942,3,51,0,2,0,1.35,6,0,2,2,46.48,1.078,-999,-999,2,1,2,31.370001,30.370001
2943,2,59,0,4,0,1.9,7,0,3,3,24.24,0.685,5,-0.9750472,1,2,2,18.280001,18.85
2944,2,67,1,2,0,1.9,5,0,2,3,32.51,0.772,0.649999976,-5.325047224,1,1,2,33.709999,27.32
2945,2,37,1,5,0,3.75,1,2,3,2,21.29,1.32,2.5,-3.4750472,1,4,2,24.809999,10.6
2946,2,64,1,2,0,1,3,0,2,3,37.68,1.245,-999,-999,2,2,2,42,26.58
2947,1,58,1,2,0,1.35,7,0,3,2,0.27,0.649,5,-0.9750472,1,3,2,0.15000001,0.27000001
2948,1,65,0,5,0,2.65,7,0,3,3,0.64,0.69,-999,-999,2,3,2,19.459999,15.32
2949,1,73,1,5,0,2.65,12,0,2,3,6.51,0.707,-999,-999,2,0,2,17.540001,16.09
2950,1,64,1,2,0,2.65,11,0,3,2,30.75,0.892,6,0.0249528,1,5,2,23.43,15.19
2951,1,64,0,2,0,1.9,7,0,3,1,0.64,0.69,10,4.0249528,1,3,1,19.459999,15.32
2952,2,72,1,2,0,3.75,10,0,2,2,15.07,0.737,-999,-999,2,3,2,14.6,11.38
2953,1,70,1,2,0,1.9,7,0,3,2,0.5,0.741,-999,-999,2,2,2,0,0.5
2954,1,65,1,5,0,2.65,9,0,3,2,13.04,0.96,4,-1.9750472,1,5,1,14.27,12.45
2955,2,27,1,3,0,1.9,9,0,3,3,24.73,0.801,-999,-999,2,2,2,31.74,26.5
2956,1,64,0,4,0,9.477,2,0,3,3,13.98,1.06,-999,-999,2,5,1,21.049999,17.9
2957,2,64,0,5,0,9.477,7,0,3,1,18.79,0.69,3,-2.9750472,1,5,1,19.459999,15.32
2958,1,61,0,1,1,3.75,10,0,3,1,28.18,0.645,-999,-999,2,1,2,35.720001,30.1
2959,3,54,0,2,0,3.75,6,0,3,3,31.75,0.766,-999,-999,2,3,2,27.309999,25.73
2960,2,57,1,3,0,3.75,1,0,3,1,7.99,0.932,-999,-999,2,0,2,21.83,7.8200002
2961,2,32,1,3,1,3.75,5,2,3,3,13.18,0.842,5,-0.9750472,1,4,2,18.610001,14.49
2962,3,38,1,4,0,2.65,3,2,2,2,49.57,1.245,-999,-999,2,0,2,42,26.58
2963,1,60,0,2,0,1.35,5,0,3,1,23.52,0.772,-999,-999,2,4,2,33.709999,27.32
2964,2,32,1,4,0,1.35,1,0,3,2,11.02,0.925,-999,-999,2,1,1,12.25,14.98
2965,2,40,1,4,0,3.75,10,1,2,3,25.9,0.677,-999,-999,2,2,2,28.76,12.06
2966,2,72,1,2,0,1.9,2,0,3,1,7.26,1.628,13,7.0249528,1,2,2,12.43,12.48
2967,1,56,1,3,1,6,7,2,4,2,21.55,0.69,-999,-999,2,3,1,19.459999,15.32
2968,2,65,0,5,0,3.75,4,0,4,2,13.07,0.75,15,9.0249528,1,3,2,46.349998,21.540001
2969,2,67,0,4,0,3.75,9,0,2,2,1.38,0.827,-999,-999,2,0,2,8.8299999,4.29
2970,3,63,1,2,1,3.75,9,1,3,3,8.81,1.347,2,-3.9750472,1,5,1,10.23,7.1100001
2971,3,60,0,4,0,3.75,10,0,3,1,25.9,0.677,10,4.0249528,1,5,2,28.76,12.06
2972,1,62,0,2,0,2.65,9,0,3,3,0.49,0.827,1.450000048,-4.525047153,1,5,1,8.8299999,4.29
2973,1,28,1,3,0,1.9,10,0,3,2,18.2,0.83,-999,-999,2,2,1,30.139999,14.45
2974,2,67,1,4,1,6,4,0,3,1,18.9,0.755,1.50999999,-4.46504721,1,2,2,38.209999,32.41
2975,1,31,0,5,1,1,1,0,2,2,10.82,0.774,1.899999976,-4.075047224,1,5,1,21.940001,20.559999
2976,1,45,1,5,0,1.35,2,0,1,3,30.74,0.834,2,-3.9750472,1,5,2,32.689999,29.709999
2977,2,71,0,4,0,3.75,7,0,3,3,20.6,0.729,2.799999952,-3.175047248,1,5,2,27.43,22.82
2978,2,30,1,5,0,9.477,10,2,1,3,25.9,0.677,1,-4.9750472,1,2,2,28.76,12.06
2979,1,39,1,4,1,0.25,1,0,3,3,5.16,1.427,-999,-999,2,5,1,22.700001,15.03
2980,2,40,1,4,0,1.9,8,0,3,3,35,1.034,-999,-999,2,1,2,24.35,26.41
2981,1,26,0,5,0,1.9,10,0,3,3,25.9,0.677,-999,-999,2,0,0,28.76,12.06
2982,1,43,0,4,0,1.9,10,0,2,2,13.98,0.83,-999,-999,2,5,2,30.139999,14.45
2983,1,46,0,5,0,6,7,1,3,2,13.01,0.741,-999,-999,2,0,0,25.219999,23.059999
2984,2,28,0,5,0,3.75,7,0,3,3,24.24,0.685,-999,-999,2,0,0,18.280001,18.85
2985,1,49,0,5,0,6,7,2,3,3,0,0.66,-999,-999,2,5,2,0,0
2986,1,35,1,5,0,2.65,7,0,3,1,0,0.66,-999,-999,2,0,1,0,0
2987,2,48,0,5,0,0.65,8,1,3,1,22.17,1.034,-999,-999,2,2,2,24.35,26.41
2988,2,37,1,5,0,3.75,7,3,2,2,11.17,0.744,-999,-999,2,5,2,30.530001,27.73
2989,2,29,0,5,0,2.65,11,0,2,2,4.69,0.829,-999,-999,2,0,0,22.26,14.45
2990,3,34,1,3,0,0.65,12,0,3,3,18.17,0.878,-999,-999,2,2,1,17.290001,11.32
2991,1,39,1,4,0,2.65,7,3,2,3,14.23,0.729,-999,-999,2,0,2,27.43,22.82
2992,1,35,1,4,0,3.75,3,1,2,3,49.57,1.245,10,4.0249528,1,3,2,42,26.58
2993,2,44,1,2,0,1.35,6,1,2,3,46.48,1.078,-999,-999,2,0,2,31.370001,30.370001
2994,2,31,1,5,1,2.65,10,1,3,3,8.91,0.588,3,-2.9750472,1,5,1,16.690001,7.4200001
2995,2,42,0,5,0,3.75,3,2,2,1,49.57,1.245,-999,-999,2,5,1,42,26.58
2996,2,43,1,4,0,1,7,0,3,3,0,0.66,-999,-999,2,2,2,0,0
2997,1,28,1,4,1,2.65,2,1,2,3,6.35,1.212,1,-4.9750472,1,2,2,23.629999,13.54
2998,1,46,0,4,1,3.75,7,1,3,2,18.79,0.69,-999,-999,2,0,2,19.459999,15.32
2999,1,38,1,4,0,2.65,1,3,2,3,14.68,1.041,-999,-999,2,2,0,28.17,25
3000,2,37,0,2,0,1.35,2,0,1,3,17.93,0.973,-999,-999,2,1,2,18.309999,15.82
3001,3,26,1,5,0,3.75,1,0,2,3,23.74,1.32,-999,-999,2,3,0,24.809999,10.6
3002,2,33,1,4,1,1.9,1,2,1,3,7.2,1.013,2,-3.9750472,1,2,2,22.85,14.37
3003,2,43,1,3,0,2.65,11,2,2,2,4.69,0.829,23,17.0249528,1,0,2,22.26,14.45
3004,1,50,0,1,1,1.9,1,2,4,2,2.73,1.685,-999,-999,2,0,1,7.8699999,5.7800002
3005,1,27,1,2,0,0.25,8,0,2,3,15.84,0.965,7,1.0249528,1,2,2,26.41,23.299999
3006,2,49,0,4,0,3.75,3,0,4,1,26.41,1.066,-999,-999,2,2,2,32.470001,22.16
3007,2,37,1,2,0,1,4,0,2,3,13.07,0.75,-999,-999,2,0,2,46.349998,21.540001
3008,2,49,1,4,1,2.65,8,0,3,2,24.74,0.817,-999,-999,2,1,2,26.5,26.65
3009,2,26,1,3,0,1,10,0,3,2,25.9,0.677,-999,-999,2,2,0,28.76,12.06
3010,1,27,1,5,0,3.75,5,0,3,2,8.51,0.833,3.5,-2.4750472,1,5,2,20.190001,13.89
3011,1,41,1,4,0,0.65,12,1,3,3,7.38,0.707,1,-4.9750472,1,3,2,17.540001,16.09
3012,1,53,1,2,0,0.65,7,0,3,3,0.5,0.741,1.409999967,-4.565047234,1,2,2,0,0.5
3013,3,34,1,4,0,1.9,12,2,2,3,9,0.505,-999,-999,2,0,0,22.799999,15.08
3014,1,30,1,5,1,1.35,9,0,3,3,7.38,0.805,3,-2.9750472,1,3,1,25.74,25.879999
3015,1,48,1,4,1,0.65,4,0,3,3,13.85,0.784,3,-2.9750472,1,5,2,34.060001,22.43
3016,1,27,1,4,1,2.65,1,0,2,3,17.51,1.013,-999,-999,2,3,1,22.85,14.37
3017,1,33,1,4,0,3.75,5,1,3,2,18.96,0.989,-999,-999,2,0,0,24.610001,18.690001
3018,1,26,1,5,0,1.35,2,0,3,2,7.26,1.628,2,-3.9750472,1,5,1,12.43,12.48
3019,3,42,0,2,0,2.65,12,2,2,2,3.52,0.878,-999,-999,2,2,2,17.290001,11.32
3020,2,37,1,4,1,1.35,6,2,2,3,15.5,0.842,-999,-999,2,2,2,19.01,16.549999
3021,2,26,1,4,1,3.75,10,0,3,2,25.85,1.095,-999,-999,2,0,1,14.63,4.6700001
3022,2,28,1,4,0,1,11,2,2,3,27.55,0.892,-999,-999,2,1,2,23.43,15.19
3023,1,37,0,5,1,2.65,5,2,3,2,15.12,1.041,5,-0.9750472,1,4,2,22.18,20.17
3024,2,37,0,3,0,0.25,10,0,2,3,25.9,0.677,-999,-999,2,0,2,28.76,12.06
3025,2,37,1,4,0,2.65,12,2,3,3,4.85,1.045,0.200000003,-5.775047197,1,2,0,4.48,1.91
3026,2,38,1,3,0,1.9,10,0,1,3,13.98,0.83,50,44.0249528,1,1,2,30.139999,14.45
3027,1,42,0,3,0,1.9,9,1,3,3,4.91,1.347,-999,-999,2,2,2,10.23,7.1100001
3028,3,30,1,2,0,1.35,9,2,2,1,1.86,0.827,-999,-999,2,2,2,8.8299999,4.29
3029,2,29,0,2,0,0.65,7,0,2,2,0.7,0.649,-999,-999,2,1,1,0.15000001,0.27000001
3030,3,31,1,4,0,1.9,8,1,2,3,34.92,0.965,-999,-999,2,2,1,26.41,23.299999
3031,3,28,0,4,0,3.75,11,0,3,2,31.72,0.892,1,-4.9750472,1,4,0,23.43,15.19
3032,2,39,1,3,0,1.9,11,3,2,3,48.32,0.892,-999,-999,2,0,0,23.43,15.19
3033,2,43,1,2,0,1.9,9,2,2,1,0.49,0.827,1,-4.9750472,1,0,1,8.8299999,4.29
3034,1,40,0,2,1,1.35,9,1,1,3,5.19,0.929,0.319999993,-5.655047207,1,2,1,15.59,7.2199998
3035,1,32,1,4,0,1.9,9,1,2,3,3.01,0.929,-999,-999,2,0,2,15.59,7.2199998
3036,2,39,1,2,0,1.9,6,0,2,3,15.5,0.842,-999,-999,2,0,2,19.01,16.549999
3037,1,38,1,4,1,0.25,9,1,3,2,10.78,0.81,-999,-999,2,2,1,13.23,10.84
3038,1,39,1,4,0,1,10,1,2,3,2.36,1.095,-999,-999,2,2,2,14.63,4.6700001
3039,2,36,1,4,0,1,6,0,2,3,23.83,0.766,-999,-999,2,2,2,27.309999,25.73
3040,1,32,1,3,0,0.65,12,0,3,3,18.17,0.878,4,-1.9750472,1,2,2,17.290001,11.32
3041,3,25,0,4,0,3.75,10,0,3,3,5.91,0.737,-999,-999,2,3,1,14.6,11.38
3042,1,32,1,2,1,2.65,10,2,3,3,34.94,0.645,2,-3.9750472,1,4,1,35.720001,30.1
3043,2,29,0,5,0,1.9,10,0,2,3,25.9,0.677,-999,-999,2,4,0,28.76,12.06
3044,1,48,0,3,1,1.35,1,0,2,2,7.2,1.013,3,-2.9750472,1,5,2,22.85,14.37
3045,3,37,0,5,0,6,1,2,3,1,23.74,1.32,2,-3.9750472,1,5,1,24.809999,10.6
3046,2,39,1,5,0,1,9,0,2,3,4.91,1.347,3,-2.9750472,1,5,2,10.23,7.1100001
3047,2,41,1,3,0,1.9,7,0,1,3,0,0.66,0.300000012,-5.675047188,1,3,2,0,0
3048,2,39,0,4,0,1.9,9,0,3,1,1.38,0.827,-999,-999,2,5,1,8.8299999,4.29
3049,1,45,1,2,1,2.65,12,1,3,3,2.26,0.949,-999,-999,2,0,2,20.5,4.9699998
3050,2,50,0,2,0,1.35,5,0,2,3,27.58,1.041,7,1.0249528,1,5,2,22.18,20.17
3051,1,41,0,5,0,0.65,1,0,3,2,6.54,1.32,-999,-999,2,4,0,24.809999,10.6
3052,2,39,1,2,1,1.35,2,0,2,2,17.93,0.973,-999,-999,2,0,2,18.309999,15.82
3053,1,40,0,4,0,1.9,8,0,3,2,35,1.034,1.5,-4.4750472,1,4,2,24.35,26.41
3054,3,42,1,4,1,1.35,1,3,2,3,4.85,0.932,-999,-999,2,3,1,21.83,7.8200002
3055,1,33,0,5,0,1.9,12,3,3,1,3.52,0.878,18,12.0249528,1,5,0,17.290001,11.32
3056,2,48,0,2,0,0.25,9,0,2,3,5.98,0.81,-999,-999,2,0,2,13.23,10.84
3057,2,28,0,5,0,3.75,9,0,3,1,1.38,0.827,3,-2.9750472,1,3,1,8.8299999,4.29
3058,2,26,0,4,1,1.9,2,0,2,3,31.78,0.834,-999,-999,2,1,0,32.689999,29.709999
3059,2,50,1,2,1,0.65,10,1,2,3,2.53,0.745,-999,-999,2,1,2,29.17,17.41
3060,2,36,0,3,0,1,6,0,2,3,22.76,1.078,-999,-999,2,5,1,31.370001,30.370001
3061,1,27,1,5,0,1,7,0,3,3,0,0.66,-999,-999,2,3,0,0,0
3062,1,36,1,4,1,3.75,10,2,3,1,25.9,0.677,-999,-999,2,4,2,28.76,12.06
3063,2,46,0,5,0,6,7,1,3,1,18.85,0.685,-999,-999,2,4,1,18.280001,18.85
3064,2,43,1,5,0,9.477,7,2,2,3,0.7,0.649,-999,-999,2,4,0,0.15000001,0.27000001
3065,1,34,1,3,1,1.9,9,3,3,2,3.01,0.929,-999,-999,2,2,0,15.59,7.2199998
3066,1,36,0,4,0,1.9,7,0,3,1,14.23,0.729,-999,-999,2,1,2,27.43,22.82
3067,2,44,1,5,0,2.65,9,0,3,3,8.81,1.347,-999,-999,2,5,2,10.23,7.1100001
3068,1,36,1,4,1,1.9,1,2,3,1,3.78,1.47,-999,-999,2,4,1,6.77,2.5
3069,1,40,1,4,0,3.75,7,1,2,3,26.73,0.741,5,-0.9750472,1,5,2,25.219999,23.059999
3070,2,43,1,4,1,2.65,5,2,2,1,28.1,0.772,-999,-999,2,0,2,33.709999,27.32
3071,2,30,1,2,0,2.65,9,0,2,3,1.38,0.827,-999,-999,2,0,1,8.8299999,4.29
3072,1,32,1,1,1,1,10,2,1,3,6.06,0.631,2,-3.9750472,1,3,2,5.8899999,6.96
3073,3,35,1,2,0,1.9,6,4,2,3,15.5,0.842,-999,-999,2,0,2,19.01,16.549999
3074,1,43,0,3,0,2.65,10,1,3,3,5.91,0.737,5,-0.9750472,1,5,2,14.6,11.38
3075,1,50,0,1,0,1,8,2,1,3,34.92,0.965,12,6.0249528,1,0,2,26.41,23.299999
3076,1,42,1,4,1,1.35,5,2,3,2,8.19,1.234,14,8.0249528,1,3,2,12,9.6700001
3077,2,53,0,2,0,3.75,10,0,2,3,25.85,1.095,-999,-999,2,0,2,14.63,4.6700001
3078,3,38,1,3,1,1.9,4,2,3,1,11.49,0.8,1.100000024,-4.875047176,1,2,1,31.23,17.32
3079,2,47,1,2,1,1.35,11,0,2,1,32.84,0.912,-999,-999,2,0,2,23.469999,22.690001
3080,3,48,0,3,0,2.65,1,0,3,3,6.54,1.427,5,-0.9750472,1,2,1,22.700001,15.03
3081,1,45,0,4,1,6,10,1,3,2,2.53,0.745,10,4.0249528,1,4,1,29.17,17.41
3082,2,25,1,5,0,1,7,0,1,2,11.17,0.744,-999,-999,2,2,1,30.530001,27.73
3083,2,32,1,4,0,1.9,8,2,3,1,35.23,0.817,-999,-999,2,0,0,26.5,26.65
3084,2,32,1,3,1,9.477,6,1,1,3,25.55,0.828,-999,-999,2,0,2,29.059999,24.33
3085,1,26,1,3,0,1.9,10,0,3,3,25.9,0.677,-999,-999,2,0,0,28.76,12.06
3086,2,37,1,4,1,2.65,9,2,3,3,5.19,0.929,1.889999986,-4.085047215,1,1,2,15.59,7.2199998
3087,2,42,1,5,0,2.65,7,1,1,3,33.01,0.744,-999,-999,2,0,2,30.530001,27.73
3088,2,37,1,4,0,1.9,5,2,2,3,9.8,0.823,-999,-999,2,2,0,16.58,12.42
3089,2,43,0,4,0,3.75,5,1,3,3,9.52,0.833,4,-1.9750472,1,3,2,20.190001,13.89
3090,2,37,1,3,0,1.35,7,0,3,3,0,0.66,-999,-999,2,3,0,0,0
3091,1,25,0,4,0,1.35,6,0,2,3,15.5,0.842,-999,-999,2,4,1,19.01,16.549999
3092,2,46,1,3,0,0.25,5,0,2,3,28.51,0.803,6,0.0249528,1,0,2,35.459999,31.74
3093,2,50,1,2,0,1.9,6,0,3,3,28.94,1.078,6,0.0249528,1,5,2,31.370001,30.370001
3094,2,50,1,2,0,3.75,12,0,3,3,9,0.505,-999,-999,2,1,2,22.799999,15.08
3095,3,25,1,5,0,1.9,12,0,3,1,1.91,1.045,-999,-999,2,3,0,4.48,1.91
3096,1,29,1,5,0,3.75,1,0,3,3,21.4,1.041,-999,-999,2,0,0,28.17,25
3097,2,33,0,4,0,0.65,6,1,3,3,15.43,1.078,-999,-999,2,3,1,31.370001,30.370001
3098,2,32,0,3,0,1.9,8,0,3,2,35,1.034,-999,-999,2,1,2,24.35,26.41
3099,2,47,1,4,1,2.65,12,0,3,2,2.54,1.08,3,-2.9750472,1,5,2,2.1700001,1.6799999
3100,1,27,1,4,0,1.9,4,1,2,3,15.97,0.798,-999,-999,2,4,1,13.81,10.63
3101,1,28,0,4,1,1.35,10,0,2,3,3.48,0.588,-999,-999,2,4,2,16.690001,7.4200001
3102,1,28,1,5,0,1.9,7,0,3,2,14.23,0.729,-999,-999,2,0,0,27.43,22.82
3103,1,48,1,4,0,3.75,7,3,3,1,27.6,0.744,-999,-999,2,4,1,30.530001,27.73
3104,3,46,1,2,0,1.35,10,1,3,3,17.69,0.745,-999,-999,2,5,2,29.17,17.41
3105,1,37,1,3,1,1.9,3,2,3,2,20.15,1.066,4,-1.9750472,1,2,2,32.470001,22.16
3106,2,32,1,2,1,1.9,9,2,2,2,5.78,0.711,-999,-999,2,0,0,4,2.8699999
3107,3,34,0,3,0,0.65,8,0,2,3,22.17,1.034,-999,-999,2,0,0,24.35,26.41
3108,1,36,0,4,1,3.75,9,2,4,2,3.01,0.929,10,4.0249528,1,4,1,15.59,7.2199998
3109,1,38,0,2,1,1,5,0,2,3,10.92,1.234,5,-0.9750472,1,5,1,12,9.6700001
3110,1,26,1,4,0,1,1,0,2,1,21.4,1.041,-999,-999,2,0,1,28.17,25
3111,1,50,0,2,0,1.35,7,0,3,2,0.5,0.741,5,-0.9750472,1,4,2,0,0.5
3112,2,46,0,5,0,2.65,9,0,3,2,10.78,0.81,-999,-999,2,2,2,13.23,10.84
3113,2,30,1,3,1,3.75,9,0,3,1,7.38,0.805,-999,-999,2,5,1,25.74,25.879999
3114,1,29,0,1,0,1.9,9,1,3,1,4.91,1.347,-999,-999,2,4,1,10.23,7.1100001
3115,1,44,1,2,0,2.65,7,1,3,3,0.64,0.69,3.5,-2.4750472,1,0,2,19.459999,15.32
3116,2,37,0,4,1,1.35,9,1,2,3,36.35,0.805,-999,-999,2,0,2,25.74,25.879999
3117,1,46,0,2,1,1.35,8,0,2,1,15.61,0.965,-999,-999,2,3,1,26.41,23.299999
3118,1,47,0,2,0,0.65,9,0,3,3,9.06,1.115,-999,-999,2,0,2,8.4200001,6.1700001
3119,2,31,1,2,0,1.35,1,3,3,3,3.78,1.47,-999,-999,2,0,2,6.77,2.5
3120,2,34,1,3,1,2.65,8,4,1,3,35.23,0.817,-999,-999,2,0,2,26.5,26.65
3121,3,45,1,2,0,1.9,5,1,3,3,20.04,0.823,3.869999886,-2.105047315,1,2,1,16.58,12.42
3122,1,45,0,3,1,0.65,10,2,2,3,10.46,0.631,3,-2.9750472,1,5,2,5.8899999,6.96
3123,1,42,0,4,1,1,10,1,3,1,10.46,0.631,4.5,-1.4750472,1,0,2,5.8899999,6.96
3124,2,30,0,5,0,6,7,0,3,3,0.7,0.649,-999,-999,2,5,1,0.15000001,0.27000001
3125,1,30,0,4,0,1,10,0,3,3,12.75,0.791,-999,-999,2,4,2,14.43,12.28
3126,3,45,0,5,0,0.65,5,0,2,3,8.51,0.833,3,-2.9750472,1,5,1,20.190001,13.89
3127,2,50,1,5,0,6,8,2,2,2,22.17,1.034,3.5,-2.4750472,1,5,2,24.35,26.41
3128,2,40,1,5,0,3.75,5,3,3,3,14.67,0.833,2.599999905,-3.375047296,1,5,2,20.190001,13.89
3129,1,40,0,5,0,3.75,1,0,4,3,5.84,1.685,-999,-999,2,0,0,7.8699999,5.7800002
3130,2,32,0,5,1,3.75,8,1,3,1,35,1.034,-999,-999,2,0,0,24.35,26.41
3131,3,33,1,5,0,2.65,2,1,3,2,22.78,0.969,-999,-999,2,3,1,28.09,23.299999
3132,2,40,1,5,0,2.65,5,0,3,2,27.37,1.135,22,16.0249528,1,5,2,27.799999,20.030001
3133,1,35,1,5,0,3.75,9,1,4,2,19.72,0.867,2,-3.9750472,1,4,1,22.559999,24.99
3134,1,44,0,5,0,0.25,5,0,4,2,27.37,1.135,1.799999952,-4.175047248,1,0,1,27.799999,20.030001
3135,3,34,1,5,0,2.65,6,1,2,1,15.5,0.842,-999,-999,2,5,2,19.01,16.549999
3136,2,66,0,2,0,1.9,12,0,2,2,18.17,0.878,1.399999976,-4.575047224,1,4,2,17.290001,11.32
3137,3,44,0,2,1,2.65,6,4,3,1,24.08,0.828,8,2.0249528,1,5,2,29.059999,24.33
3138,3,49,0,5,0,6,5,3,1,1,32.51,0.772,3,-2.9750472,1,5,1,33.709999,27.32
